latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,type
-77.525551,167.164459,335.2,0.44,0.38,2019-06-17,639,N,n,238.11,9.2,2
-77.526474,167.161346,343.84,0.44,0.38,2019-06-17,639,N,n,236.47,9.71,2
-77.527359,167.175156,324.63,0.5,0.41,2019-06-17,819,N,n,232.4,3.78,2
-77.527405,167.157303,327.34,0.5,0.41,2019-06-17,819,N,n,233.18,3.78,2
-77.525131,167.15506,324.49,0.44,0.38,2019-06-17,959,N,n,234.14,6.74,2
-77.524971,167.156754,325.02,0.44,0.38,2019-06-17,959,N,n,237.69,7.74,2
-74.372299,134.017334,323.64,0.45,0.39,2019-06-17,1320,N,n,211.04,0.01,0
-77.526161,167.160355,324.22,0.39,0.36,2019-06-19,1101,N,n,232.67,3.12,2
-77.52433,167.193298,324.69,0.69,0.75,2019-06-20,1546,N,n,225.25,4.25,0
-82.400543,-1.11428,320.1,0.42,0.37,2019-06-20,1732,N,n,210.8,0.01,0
-77.527931,167.161667,332.33,0.51,0.41,2019-06-21,343,N,n,232.85,7.98,2
-77.526077,167.166138,344.3,0.39,0.36,2019-06-21,523,N,n,233.24,6.35,2
-77.525894,167.167404,328.17,0.49,0.4,2019-06-21,844,N,n,232.52,6.32,2
-77.526581,167.158569,330.88,0.49,0.4,2019-06-21,844,N,n,231.53,5.49,2
-77.52681,167.15683,338.07,0.41,0.37,2019-06-21,1024,N,n,234.26,7.48,2
-77.526489,167.171768,335.36,0.41,0.37,2019-06-21,1204,N,n,231.72,5.84,2
-76.039742,-14.762535,323.86,0.5,0.41,2019-06-22,1836,N,n,228.28,0.02,0
-70.098015,50.997372,324.53,0.48,0.4,2019-06-24,1933,N,n,235.33,0.01,0
-77.029472,88.036896,320.18,0.42,0.38,2019-06-25,1734,N,n,205.08,0,0
-77.525925,167.167465,344.54,0.4,0.37,2019-06-30,555,N,n,237.74,9.49,2
-77.525688,167.169434,325.34,0.49,0.4,2019-06-30,735,N,n,230.42,4.2,2
-77.528893,167.164352,328.77,0.53,0.42,2019-07-02,337,N,n,240.37,6.99,2
-77.525116,167.158752,323.75,0.53,0.42,2019-07-02,337,N,n,235.69,4.33,2
-77.527946,167.173141,337.07,0.38,0.36,2019-07-02,517,N,n,244.09,6.35,2
-77.525574,167.161789,339.96,0.38,0.36,2019-07-02,517,N,n,239.1,6.35,2
-77.527794,167.164795,321.83,0.46,0.39,2019-07-02,657,N,n,244.15,7.96,2
-77.523941,167.166534,324.87,0.5,0.41,2019-07-02,837,N,n,242.49,8.02,2
-77.528671,167.163086,324.65,0.42,0.38,2019-07-02,1017,N,n,239.38,6.12,2
-77.52578,167.168289,330.64,0.4,0.37,2019-07-02,1158,N,n,242.52,4.21,2
-77.525818,167.167267,331.52,0.44,0.38,2019-07-03,639,N,n,238.6,4.43,2
-77.525742,167.169022,320.03,0.42,0.45,2019-07-03,1320,N,n,231.2,2.85,2
-77.526161,167.163879,332.84,0.4,0.37,2019-07-04,440,N,n,231.79,4.81,2
-77.526482,167.166046,330.2,0.42,0.38,2019-07-04,620,N,n,236,4.21,2
-77.526199,167.159195,323.7,0.44,0.38,2019-07-06,1223,N,n,232.71,3.94,2
-77.528275,167.176132,325.34,0.44,0.38,2019-07-06,1223,N,n,232.65,3.04,2
-77.527916,167.163254,327.15,0.41,0.37,2019-07-07,1204,N,n,239.8,3.92,2
-77.528458,167.176178,336.12,0.51,0.5,2019-07-07,1345,N,n,240.58,10.07,2
-77.528305,167.173096,339.52,0.51,0.5,2019-07-07,1345,N,n,240.92,9.56,2
-77.527031,167.16095,341.7,0.38,0.36,2019-07-08,505,N,n,247.62,17.62,2
-87.161392,-96.679344,335.37,0.47,0.47,2019-07-12,346,N,n,233.03,0.02,0
-77.526833,167.171539,326.7,0.39,0.36,2019-07-12,530,N,n,237.65,2.81,2
-77.528191,167.167267,324.74,0.47,0.4,2019-07-12,710,N,n,235.15,2.96,2
-77.52623,167.173599,327.54,0.49,0.4,2019-07-12,850,N,n,235.48,4.99,2
-73.047401,125.449402,335.16,0.63,0.54,2019-07-12,1033,N,n,215.37,0.03,0
-77.527206,167.169861,338.61,0.42,0.38,2019-07-12,1210,N,n,246.76,17.23,2
-77.526039,167.172684,330.8,0.54,0.51,2019-07-12,1351,N,n,238.99,6.08,2
-77.526291,167.156418,320.14,0.55,0.43,2019-07-13,330,N,n,237.73,3.37,2
-77.528442,167.168549,343.75,0.38,0.36,2019-07-13,511,N,n,245.21,6.31,2
-77.525993,167.157486,330.23,0.38,0.36,2019-07-13,511,N,n,237.62,6.31,2
-77.526909,167.173309,333.09,0.45,0.39,2019-07-13,651,N,n,241.37,13.1,2
-77.527962,167.162735,323.15,0.5,0.41,2019-07-13,831,N,n,243.77,7.79,2
-77.524307,167.159775,325.85,0.42,0.38,2019-07-13,1011,N,n,239.32,12.23,2
-77.528114,167.158417,331.3,0.4,0.37,2019-07-13,1152,N,n,239.18,6.58,2
-77.527992,167.166977,342.94,0.4,0.37,2019-07-13,1152,N,n,243.49,12.69,2
-77.527863,167.153366,321.14,0.39,0.36,2019-07-14,1133,N,n,241.14,1.85,2
-77.527618,167.15535,328.92,0.46,0.39,2019-07-15,934,N,n,241.91,5.58,2
-77.526459,167.171661,337.88,0.46,0.39,2019-07-15,934,N,n,244.76,8.25,2
-77.527206,167.161713,334.87,0.38,0.36,2019-07-15,1114,N,n,252.45,17.02,2
-77.528,167.16861,326.16,0.53,0.42,2019-07-15,1255,N,n,243.15,6.39,2
-77.526306,167.175934,326.67,0.53,0.42,2019-07-15,1255,N,n,242.05,3.9,2
-77.526619,167.176743,322.38,0.39,0.6,2019-07-15,1436,N,n,240.81,2.25,2
-77.525063,167.162888,326.73,0.43,0.38,2019-07-16,414,N,n,240.79,9,2
-77.528229,167.170853,326.14,0.43,0.38,2019-07-16,414,N,n,247.2,9,2
-77.525322,167.176407,323.92,0.4,0.37,2019-07-16,555,N,n,241.15,6.48,2
-77.528343,167.166672,323.47,0.4,0.37,2019-07-16,555,N,n,248.33,6.48,2
-77.524704,167.164291,325.78,0.49,0.4,2019-07-16,735,N,n,245.72,9.69,2
-77.525047,167.165817,340.17,0.47,0.4,2019-07-16,915,N,n,246.01,13.6,2
-77.527786,167.166443,328.21,0.39,0.36,2019-07-16,1055,N,n,253.71,17.31,2
-77.527443,167.168106,330.56,0.47,0.4,2019-07-16,1236,N,n,248.7,14.63,2
-77.524269,167.171234,334.97,0.34,0.56,2019-07-16,1417,N,n,239.22,5.32,2
-77.529678,167.15535,322.38,0.53,0.42,2019-07-18,337,N,n,243.76,3.56,2
-77.525902,167.149628,326.86,0.53,0.42,2019-07-18,337,N,n,241.73,5.88,2
-77.526375,167.166855,339.5,0.38,0.36,2019-07-18,517,N,n,249.61,12.64,2
-77.527206,167.170776,341.29,0.46,0.39,2019-07-18,657,N,n,245.4,6.16,2
-77.526001,167.154526,331.08,0.46,0.39,2019-07-18,657,N,n,240.59,4.82,2
-77.526497,167.166382,341.37,0.49,0.41,2019-07-18,837,N,n,249.06,12.14,2
-77.526382,167.159927,339.69,0.42,0.38,2019-07-18,1018,N,n,250.93,12.44,2
-77.525444,167.169556,336.31,0.4,0.37,2019-07-18,1158,N,n,244.99,6.19,2
-77.528313,167.16037,339.9,0.4,0.37,2019-07-18,1158,N,n,245.53,7.52,2
-77.528297,167.156616,325.83,0.4,0.37,2019-07-18,1158,N,n,241.97,4.16,2
-77.526405,167.162033,322.43,0.49,0.48,2019-07-18,1339,N,n,239.79,3.82,2
-77.528336,167.175674,322.34,0.39,0.36,2019-07-19,458,N,n,241.64,1.72,2
-77.525749,167.165329,325.93,0.39,0.36,2019-07-19,458,N,n,244.85,7.07,2
-77.524582,167.169769,325.16,0.44,0.38,2019-07-19,639,N,n,245.63,8.85,2
-77.528206,167.162262,324.31,0.44,0.38,2019-07-19,639,N,n,242.59,4.63,2
-77.524376,167.158936,326.32,0.5,0.41,2019-07-19,819,N,n,245.37,14.82,2
-77.525009,167.163666,326.49,0.44,0.38,2019-07-19,959,N,n,248.28,9.87,2
-77.52758,167.158142,331,0.39,0.36,2019-07-19,1139,N,n,245.44,5.5,2
-77.524948,167.168304,326.78,0.39,0.36,2019-07-19,1139,N,n,247.82,5.5,2
-77.528214,167.172852,336.53,0.42,0.45,2019-07-19,1320,N,n,249.51,6.95,2
-77.528923,167.168808,340.91,0.42,0.45,2019-07-19,1320,N,n,244.32,8.4,2
-77.527229,167.162537,338.34,0.4,0.37,2019-07-20,440,N,n,249.82,11.91,2
-77.52681,167.174561,330.56,0.42,0.38,2019-07-20,620,N,n,244.42,6.25,2
-77.525139,167.159912,343.72,0.42,0.38,2019-07-20,620,N,n,243.02,6.25,2
-77.524086,167.169388,325.32,0.5,0.41,2019-07-20,800,N,n,246.23,12.8,2
-77.525764,167.150787,324.4,0.45,0.39,2019-07-20,940,N,n,242.93,5.27,2
-77.524544,167.166931,325.61,0.45,0.39,2019-07-20,940,N,n,245.55,7.52,2
-77.527855,167.162628,327.53,0.38,0.36,2019-07-20,1120,N,n,251.98,14.93,2
-77.527977,167.164444,337.74,0.42,0.38,2019-07-21,421,N,n,246.11,13.59,2
-77.527054,167.173416,332.16,0.41,0.37,2019-07-21,601,N,n,242.97,4.19,2
-77.525169,167.159729,326.78,0.41,0.37,2019-07-21,601,N,n,239.68,3.46,2
-77.528061,167.169571,324.43,0.49,0.4,2019-07-21,741,N,n,239.62,5.13,2
-77.523766,167.172607,322.15,0.49,0.4,2019-07-21,741,N,n,239.84,5.13,2
-77.527641,167.160355,326.07,0.47,0.4,2019-07-21,921,N,n,243.77,5.84,2
-77.526726,167.165909,331.03,0.39,0.36,2019-07-21,1101,N,n,246.17,10.25,2
-77.52626,167.166229,329.9,0.49,0.4,2019-07-21,1242,N,n,239.4,4.72,2
-77.527985,167.180695,344.72,0.35,0.57,2019-07-21,1423,N,n,243.47,5.91,2
-81.122108,-14.316824,324.26,0.38,0.36,2019-07-21,1932,N,n,231.61,0.01,0
-77.529305,167.155869,327.13,0.46,0.39,2019-07-22,402,N,n,245.52,9.33,2
-77.526642,167.159851,331.6,0.46,0.39,2019-07-22,402,N,n,243.92,8.73,2
-77.526276,167.167343,344.65,0.39,0.36,2019-07-22,542,N,n,248.83,14.04,2
-77.526649,167.169708,333.31,0.48,0.4,2019-07-22,722,N,n,244.2,11.2,2
-77.525902,167.169876,335.46,0.48,0.4,2019-07-22,722,N,n,245.07,11.52,2
-77.526031,167.162308,327.72,0.48,0.4,2019-07-22,902,N,n,247.25,14.64,2
-77.528557,167.159378,325.28,0.4,0.37,2019-07-22,1043,N,n,238.34,3.35,2
-77.52655,167.17247,323.58,0.4,0.37,2019-07-22,1043,N,n,242.47,5.71,2
-77.52816,167.175201,321.52,0.44,0.38,2019-07-22,1223,N,n,240.98,6.66,2
-77.527557,167.148483,324.57,0.51,0.41,2019-07-23,343,N,n,235.3,3.49,2
-77.526535,167.170212,341.81,0.39,0.36,2019-07-23,524,N,n,240.32,11.13,2
-77.527657,167.172607,326.3,0.46,0.39,2019-07-23,704,N,n,237.15,5.31,2
-77.52655,167.156113,330.37,0.46,0.39,2019-07-23,704,N,n,236.51,5.31,2
-77.527885,167.167709,325.61,0.46,0.39,2019-07-23,704,N,n,239.23,8.96,2
-77.528191,167.160934,323.59,0.49,0.4,2019-07-23,844,N,n,236.73,3.93,2
-77.523827,167.158539,324.6,0.49,0.4,2019-07-23,844,N,n,238.1,5.67,2
-77.526634,167.172546,324.74,0.41,0.37,2019-07-23,1024,N,n,237.76,3.63,2
-77.528435,167.158463,326.19,0.41,0.37,2019-07-23,1024,N,n,240.32,3.63,2
-77.527763,167.166321,331.48,0.41,0.37,2019-07-23,1204,N,n,244.54,11.57,2
-77.527191,167.162903,338.85,0.41,0.37,2019-07-23,1204,N,n,243.64,10.37,2
-77.524857,167.177399,320.32,0.51,0.5,2019-07-23,1345,N,n,235.55,3.13,2
-77.528786,167.159851,321.32,0.38,0.36,2019-07-24,505,N,n,244.31,6.47,2
-77.52636,167.172012,324.79,0.38,0.36,2019-07-24,505,N,n,241.01,6.47,2
-77.525902,167.161652,329.62,0.45,0.39,2019-07-24,645,N,n,243.31,6.08,2
-77.525452,167.161789,336.62,0.5,0.41,2019-07-24,825,N,n,244.23,9.87,2
-77.526398,167.158524,341.22,0.43,0.38,2019-07-24,1005,N,n,247,13.92,2
-77.527657,167.17305,320.71,0.39,0.36,2019-07-24,1145,N,n,249.58,9.09,2
-77.528252,167.162521,336.37,0.44,0.46,2019-07-24,1326,N,n,240.74,3.86,2
-77.527351,167.175064,336.35,0.44,0.46,2019-07-24,1326,N,n,245.38,6.25,2
-77.523903,167.165863,327.98,0.44,0.46,2019-07-24,1326,N,n,238.95,3.86,2
-77.526817,167.163803,342.15,0.39,0.36,2019-07-25,446,N,n,247.37,14.08,2
-77.526268,167.168839,344.05,0.43,0.38,2019-07-25,626,N,n,246.99,12.21,2
-77.525146,167.158157,322.64,0.5,0.41,2019-07-25,806,N,n,238.6,3.96,2
-77.527161,167.17131,324.52,0.45,0.39,2019-07-25,946,N,n,236.65,4.26,2
-77.526871,167.16095,335.81,0.38,0.36,2019-07-25,1126,N,n,242,6.05,2
-77.526787,167.163864,335.65,0.38,0.43,2019-07-25,1307,N,n,240.89,7.59,2
-77.525024,167.164474,335.72,0.41,0.37,2019-07-26,607,N,n,238.78,8.7,2
-77.524574,167.165649,326.22,0.49,0.4,2019-07-26,748,N,n,243.83,11.59,2
-77.526123,167.170288,323.21,0.46,0.39,2019-07-26,927,N,n,236.71,5.35,2
-77.526451,167.164215,326.96,0.46,0.39,2019-07-26,927,N,n,241.82,5.57,2
-77.52594,167.166656,331.76,0.39,0.36,2019-07-26,1108,N,n,246.45,9.24,2
-77.525261,167.165283,326.01,0.39,0.36,2019-07-26,1108,N,n,245.9,9.75,2
-77.527313,167.160324,325.74,0.48,0.4,2019-07-27,729,N,n,234.74,4.26,2
-77.52533,167.162018,339.33,0.39,0.36,2019-07-28,530,N,n,239.26,4.32,2
-77.527565,167.174042,330.67,0.39,0.36,2019-07-28,530,N,n,241.54,4.32,2
-77.526237,167.158859,333.71,0.47,0.4,2019-07-28,710,N,n,241.77,7.49,2
-77.524864,167.1586,320.11,0.49,0.4,2019-07-28,850,N,n,242.01,2.99,2
-77.525513,167.170242,327.18,0.41,0.37,2019-07-28,1030,N,n,247.02,5.9,2
-77.527374,167.156494,327.22,0.41,0.37,2019-07-28,1030,N,n,243.05,5.9,2
-77.525696,167.171524,326.5,0.42,0.38,2019-07-28,1210,N,n,247.23,7.62,2
-77.528732,167.16304,327.92,0.42,0.38,2019-07-28,1210,N,n,242.96,7.62,2
-77.527496,167.170486,341.95,0.42,0.38,2019-07-28,1210,N,n,250.49,15.05,2
-77.527039,167.179367,336.13,0.54,0.51,2019-07-28,1351,N,n,244.23,11.5,2
-77.527596,167.169861,344.2,0.38,0.36,2019-07-29,511,N,n,241.44,7,2
-77.525154,167.158859,331.72,0.38,0.36,2019-07-29,511,N,n,235.12,4.36,2
-77.52507,167.163666,330.65,0.45,0.39,2019-07-29,651,N,n,239.08,8.11,2
-77.52684,167.162704,333.2,0.5,0.41,2019-07-29,831,N,n,239.41,5.35,2
-77.52655,167.172195,327.28,0.42,0.38,2019-07-29,1011,N,n,238.36,5.19,2
-77.528206,167.157486,329.88,0.42,0.38,2019-07-29,1011,N,n,237.72,5.2,2
-77.527718,167.163406,330.79,0.4,0.37,2019-07-29,1152,N,n,247.84,13.66,2
-77.527664,167.169662,331.86,0.46,0.47,2019-07-29,1332,N,n,239.88,5,2
-77.527405,167.173248,333.25,0.46,0.47,2019-07-29,1332,N,n,240.52,3.68,2
-77.52594,167.158844,331.46,0.39,0.36,2019-07-30,452,N,n,233.71,4.5,2
-77.528595,167.168854,334.06,0.39,0.36,2019-07-30,452,N,n,238.37,5.75,2
-77.525223,167.171173,326.52,0.44,0.38,2019-07-30,632,N,n,239.52,9.95,2
-77.525909,167.165451,342.34,0.44,0.38,2019-07-30,633,N,n,240.31,9.05,2
-77.526482,167.168091,340.84,0.44,0.39,2019-07-30,952,N,n,236.5,5.97,2
-77.526413,167.169434,335.94,0.44,0.39,2019-07-30,953,N,n,235.81,4.56,2
-77.527824,167.153885,327.99,0.44,0.39,2019-07-30,953,N,n,235.91,4.56,2
-77.528229,167.1689,326.02,0.39,0.36,2019-07-30,1133,N,n,241.77,6.66,2
-77.526604,167.15834,325.34,0.39,0.36,2019-07-30,1133,N,n,237.79,6.87,2
-77.526955,167.167694,323.14,0.4,0.44,2019-07-30,1314,N,n,235.7,3.32,2
-77.527245,167.162277,334.67,0.4,0.37,2019-07-31,433,N,n,240.69,9.94,2
-77.528709,167.170013,325.09,0.42,0.38,2019-07-31,614,N,n,236.67,4.96,2
-77.52626,167.157501,331.01,0.46,0.39,2019-07-31,934,N,n,241.79,11.41,2
-77.526031,167.164597,337.04,0.38,0.36,2019-07-31,1114,N,n,242.83,16.14,2
-77.52655,167.172989,328.23,0.53,0.42,2019-07-31,1255,N,n,237.18,6.15,2
-77.528679,167.174652,325.33,0.53,0.42,2019-07-31,1255,N,n,237.83,4.52,2
-77.528465,167.157562,333.36,0.43,0.38,2019-08-01,414,N,n,242.85,12.65,2
-77.527084,167.167709,345.13,0.4,0.37,2019-08-01,555,N,n,244.68,14.35,2
-77.527084,167.161346,344.33,0.4,0.37,2019-08-01,555,N,n,245.92,16.45,2
-77.526566,167.153137,326.18,0.49,0.4,2019-08-01,735,N,n,233.54,6.67,2
-77.527229,167.170532,340.97,0.49,0.4,2019-08-01,735,N,n,238.21,6.67,2
-77.523666,167.171539,320.32,0.47,0.4,2019-08-01,915,N,n,234.77,2.5,2
-77.524529,167.154556,324.68,0.47,0.4,2019-08-01,915,N,n,235.09,5.35,2
-77.526489,167.17009,342.07,0.39,0.36,2019-08-01,1055,N,n,238.63,6.62,2
-77.528641,167.157654,332.15,0.39,0.36,2019-08-01,1055,N,n,236.81,6.62,2
-77.528503,167.168457,341.88,0.47,0.4,2019-08-01,1236,N,n,239.67,7.98,2
-77.526207,167.148804,322.58,0.47,0.4,2019-08-02,356,N,n,234.38,2.82,2
-77.52533,167.166336,326.05,0.39,0.36,2019-08-02,536,N,n,240.59,10.41,2
-77.528099,167.155731,324.31,0.39,0.36,2019-08-02,536,N,n,236.99,3.55,2
-77.527657,167.160568,326.09,0.47,0.4,2019-08-02,716,N,n,238.59,5.53,2
-77.526276,167.15387,324.89,0.4,0.37,2019-08-02,1036,N,n,238.64,5.97,2
-77.527161,167.169296,335.43,0.43,0.38,2019-08-02,1217,N,n,242.66,12.11,2
-77.524857,167.16214,324.78,0.43,0.38,2019-08-02,1217,N,n,234.63,7.65,2
-84.271873,-57.768497,347.45,0.33,0.55,2019-08-02,1726,N,n,218.02,0.01,0
-77.528725,167.158524,332.99,0.53,0.42,2019-08-03,337,N,n,236.77,6.53,2
-77.526024,167.168823,326.42,0.38,0.36,2019-08-03,517,N,n,240.34,8.09,2
-77.528572,167.157333,325.38,0.38,0.36,2019-08-03,517,N,n,237.99,3.59,2
-77.526207,167.169434,341.8,0.46,0.39,2019-08-03,658,N,n,242.35,11.34,2
-77.526237,167.160019,333.21,0.49,0.41,2019-08-03,838,N,n,244.1,15.35,2
-77.526848,167.156067,340.62,0.42,0.38,2019-08-03,1018,N,n,237.37,6.31,2
-77.525124,167.170471,330.83,0.42,0.38,2019-08-03,1018,N,n,237.33,4.09,2
-77.527428,167.163361,341.79,0.4,0.37,2019-08-03,1158,N,n,242.69,11.31,2
-77.527489,167.167175,340.66,0.4,0.37,2019-08-03,1158,N,n,243.06,11.69,2
-77.527679,167.163727,328.93,0.42,0.38,2019-08-06,421,N,n,242.7,4.05,2
-77.526573,167.175217,329.51,0.41,0.37,2019-08-06,601,N,n,242.92,10.66,2
-77.528061,167.169357,324.59,0.49,0.4,2019-08-06,741,N,n,237.6,6.13,2
-77.528053,167.158997,325.8,0.47,0.4,2019-08-06,921,N,n,239.71,7.13,2
-77.52832,167.162872,325.97,0.39,0.36,2019-08-06,1101,N,n,244.88,10.03,2
-77.5261,167.174988,323.05,0.39,0.36,2019-08-06,1101,N,n,237.77,1.94,2
-77.528831,167.171509,339.56,0.49,0.4,2019-08-06,1242,N,n,242.55,11.24,2
-77.527611,167.17778,324.89,0.49,0.4,2019-08-06,1242,N,n,242.75,10.44,2
-77.526527,167.159439,333.47,0.46,0.39,2019-08-07,402,N,n,239.32,10,2
-77.525574,167.16243,338.41,0.39,0.36,2019-08-07,542,N,n,239.33,7.21,2
-77.527664,167.17514,320.7,0.39,0.36,2019-08-07,542,N,n,236.53,1.84,2
-77.525909,167.16803,330.59,0.48,0.4,2019-08-07,723,N,n,239.13,5.32,2
-77.526466,167.161453,333.48,0.48,0.4,2019-08-07,903,N,n,244.86,18.12,2
-77.525818,167.155762,326.26,0.4,0.37,2019-08-07,1043,N,n,248.02,14.43,2
-77.528542,167.158081,332.01,0.44,0.38,2019-08-07,1223,N,n,238.33,7.66,2
-77.525314,167.165909,326.37,0.44,0.38,2019-08-07,1223,N,n,243.95,7.66,2
-77.524948,167.17131,322.64,0.6,0.53,2019-08-07,1404,N,n,237.34,6.69,2
-77.525848,167.169617,324.87,0.51,0.41,2019-08-08,343,N,n,237.91,7.36,2
-77.52774,167.148788,324.55,0.51,0.41,2019-08-08,343,N,n,241.19,5.32,2
-77.525459,167.165176,334,0.39,0.36,2019-08-08,524,N,n,246.73,20.05,2
-77.526833,167.169159,332.35,0.46,0.39,2019-08-08,704,N,n,243.21,6.73,2
-77.523827,167.173248,320.74,0.49,0.4,2019-08-08,844,N,n,238.84,4.36,2
-77.524223,167.155579,324.46,0.49,0.4,2019-08-08,844,N,n,239.45,4.36,2
-77.525047,167.157303,325.04,0.41,0.37,2019-08-08,1024,N,n,243.63,11.43,2
-77.525642,167.158524,325.43,0.41,0.37,2019-08-08,1204,N,n,239.44,27.73,2
-77.524139,167.16568,333.9,0.51,0.5,2019-08-08,1345,N,n,237.77,7.98,2
-77.528862,167.164215,336.12,0.51,0.5,2019-08-08,1345,N,n,237.29,7.98,2
-77.527237,167.165131,322.33,0.4,0.37,2019-08-12,549,N,n,238.09,2.17,2
-77.525497,167.163452,328.56,0.45,0.39,2019-08-12,1229,N,n,241.03,5.9,2
-77.525078,167.174042,339.59,0.32,0.54,2019-08-12,1410,N,n,240.63,4.14,2
-77.52684,167.164078,346.42,0.39,0.36,2019-08-13,530,N,n,247.43,15.8,2
-77.525536,167.166183,341.67,0.47,0.4,2019-08-13,710,N,n,244.4,16.19,2
-77.524055,167.161072,325.08,0.49,0.4,2019-08-13,850,N,n,240.71,9.5,2
-77.526161,167.165771,329.52,0.41,0.37,2019-08-13,1030,N,n,246.97,14.51,2
-77.528671,167.169357,326.62,0.42,0.38,2019-08-13,1211,N,n,244.66,11.95,2
-77.52681,167.161606,335.56,0.54,0.51,2019-08-13,1351,N,n,235.34,11.7,2
-77.525642,167.170135,324.43,0.38,0.36,2019-08-14,511,N,n,237.59,4.86,2
-77.528137,167.158264,324.95,0.38,0.36,2019-08-14,511,N,n,240.73,4.86,2
-77.528488,167.163666,323.85,0.45,0.39,2019-08-14,651,N,n,239.37,6.42,2
-77.524704,167.170471,324.43,0.45,0.39,2019-08-14,651,N,n,239.62,7.49,2
-77.525826,167.154388,344.3,0.5,0.41,2019-08-14,831,N,n,239.85,18.18,2
-77.525375,167.162964,340.99,0.5,0.41,2019-08-14,831,N,n,243.56,18.49,2
-77.52681,167.170578,327.04,0.42,0.38,2019-08-14,1011,N,n,240.14,7.1,2
-77.528465,167.155884,328.37,0.42,0.38,2019-08-14,1011,N,n,237.17,6.69,2
-77.529289,167.164398,334.73,0.4,0.37,2019-08-14,1152,N,n,243.69,13.93,2
-77.526489,167.173904,329.31,0.4,0.37,2019-08-14,1152,N,n,242.62,9.38,2
-77.52861,167.178787,336.05,0.46,0.47,2019-08-14,1333,N,n,239.52,7.59,2
-77.527611,167.158218,336.02,0.46,0.47,2019-08-14,1333,N,n,237.29,10.65,2
-77.525993,167.166931,327.81,0.39,0.36,2019-08-15,452,N,n,245.75,11.98,2
-77.528313,167.153992,325.28,0.39,0.36,2019-08-15,452,N,n,240.93,4.26,2
-77.528046,167.16304,327.69,0.44,0.38,2019-08-15,633,N,n,240.78,10.46,2
-77.528442,167.168213,322.5,0.5,0.41,2019-08-15,813,N,n,235.36,6.8,2
-77.524033,167.168594,324.31,0.5,0.41,2019-08-15,813,N,n,240.34,6.8,2
-77.526291,167.170868,333.64,0.44,0.39,2019-08-15,953,N,n,238.74,4.86,2
-77.527702,167.155289,334.6,0.44,0.39,2019-08-15,953,N,n,238.18,4.86,2
-77.527214,167.157684,327.23,0.39,0.36,2019-08-15,1133,N,n,245.24,8.62,2
-77.527092,167.17543,336.93,0.4,0.44,2019-08-15,1314,N,n,245.83,7.88,2
-77.526199,167.16748,332.11,0.42,0.38,2019-08-16,614,N,n,244.42,10.19,2
-77.527061,167.161179,341.5,0.49,0.41,2019-08-16,754,N,n,239.16,9.09,2
-77.525963,167.161011,340.01,0.46,0.39,2019-08-16,934,N,n,243.79,15.81,2
-77.526978,167.166763,325.58,0.38,0.36,2019-08-16,1114,N,n,237.77,3.82,2
-77.52655,167.181763,322.91,0.53,0.42,2019-08-16,1255,N,n,234.74,2.64,2
-77.526672,167.1689,320.85,0.43,0.38,2019-08-17,415,N,n,234.41,2.47,2
-88.983429,0.293028,323.39,0.4,0.6,2019-08-17,553,N,n,203.81,0.01,0
-77.529076,167.172089,327.2,0.47,0.4,2019-08-17,1236,N,n,237.2,5.36,2
-77.525681,167.152206,321.12,0.4,0.37,2019-08-21,440,N,n,235.55,6.09,2
-77.528481,167.161606,344.81,0.4,0.37,2019-08-21,440,N,n,250.58,6.09,2
-77.5261,167.161896,335.96,0.45,0.39,2019-08-21,940,N,n,250.65,18.53,2
-77.526276,167.1577,325.75,0.38,0.36,2019-08-21,1120,N,n,241.57,7.58,2
-77.5289,167.168976,334.22,0.55,0.43,2019-08-21,1301,N,n,239.59,11.26,2
-77.528641,167.164627,335.61,0.55,0.43,2019-08-21,1301,N,n,238.94,10.56,2
-74.92411,-119.577637,324.15,0.48,0.4,2019-08-22,57,N,n,228.67,0.02,0
-77.527802,167.159149,325.3,0.42,0.38,2019-08-22,421,N,n,236.53,2.29,2
-77.528336,167.171051,323.13,0.41,0.37,2019-08-22,601,N,n,238.23,2.88,2
-77.526436,167.157379,326.41,0.41,0.37,2019-08-22,601,N,n,236.65,2.88,2
-77.526192,167.158096,327.82,0.39,0.36,2019-08-22,1101,N,n,237.72,3.24,2
-70.340332,130.168991,328.44,0.37,0.58,2019-08-23,1224,N,n,220.11,0.01,0
-77.524788,167.166016,328.3,0.41,0.37,2019-08-24,1024,N,n,233.54,4.15,2
-77.527084,167.174057,327.13,0.41,0.37,2019-08-24,1204,N,n,239.73,9.05,2
-77.530045,167.165253,325.8,0.41,0.37,2019-08-24,1204,N,n,233.66,3.82,2
-77.528793,167.171646,351.71,0.51,0.5,2019-08-24,1345,N,n,237.34,12.29,2
-78.230217,-151.688782,325.34,0.42,0.38,2019-08-25,142,N,n,243.07,0.06,0
-77.526436,167.169037,326.98,0.38,0.36,2019-08-25,505,N,n,230.48,4.18,2
-77.528862,167.15686,320.93,0.38,0.36,2019-08-25,505,N,n,230.38,2.51,2
-77.524734,167.163513,322.72,0.45,0.39,2019-08-25,645,N,n,224.67,3.22,2
-77.526962,167.157486,325.72,0.4,0.37,2019-08-30,1152,N,n,235.18,5.53,2
-77.526604,167.165695,336.48,0.39,0.36,2019-08-31,452,N,n,237.48,8.5,2
